Id,TARGET
43927,low
114728,low
35071,medium
118052,low
105707,low
115235,low
51076,medium
84900,low
6784,medium
21845,high
55643,medium
110246,low
18100,high
101686,low
42680,low
118588,low
94184,high
10986,low
84449,low
98389,low
122952,high
46017,medium
114775,low
82618,low
39537,high
43145,low
33761,medium
105137,high
37613,low
80844,medium
38109,low
29698,medium
11926,low
113559,low
16298,low
57221,low
61057,low
35174,low
122980,low
19118,low
100100,high
10184,low
61453,low
116063,low
66947,low
123953,low
61841,low
85161,high
80480,low
30126,low
69026,low
23012,low
106076,low
80343,low
39329,low
39126,low
96074,medium
33845,low
36542,low
51074,low
116022,high
85363,low
4030,high
105121,low
44372,low
8834,low
24222,low
70843,low
62255,low
27480,high
120139,high
20743,low
65690,low
102958,low
93611,low
3208,low
117963,low
99550,low
19463,low
52891,high
23380,low
116710,high
57978,low
55348,low
52703,high
103911,low
52344,low
37110,low
53647,medium
103241,medium
30740,low
57682,low
120619,low
118121,low
56289,low
74499,low
81725,low
115375,low
120414,low
6211,low
18180,low
74679,medium
101741,low
46219,high
72265,low
24957,low
98815,low
13194,medium
120119,high
75561,low
64990,low
33266,low
51923,low
51689,low
41655,low
108408,high
11003,low
45294,medium
110992,low
23128,low
26454,high
3881,medium
28967,low
59178,medium
88568,low
29437,low
120500,low
66705,low
108083,low
44970,low
74891,low
80365,low
27541,high
114032,low
75978,medium
39340,low
82418,low
96289,low
67862,low
43608,low
31944,low
14002,high
99350,high
59906,medium
93665,low
94642,low
71322,low
99536,medium
14929,low
80593,low
74049,medium
3264,high
48873,high
6500,low
90851,low
92744,medium
101300,low
15807,low
49733,low
109402,low
116526,low
30127,low
43895,low
108013,high
98204,low
37221,low
50158,low
6928,high
22806,low
11447,low
98653,high
87097,low
69155,low
10870,low
27798,low
120626,low
79768,medium
2120,low
69992,low
48331,low
28112,low
46009,low
55743,low
25150,low
69905,low
87943,low
45333,low
110838,low
100953,low
121352,low
47316,high
5364,low
94803,low
25016,low
50369,high
38070,high
73056,low
85348,high
122648,low
102685,low
29590,low
41669,high
12765,low
66901,high
54274,low
61584,low
28389,low
52740,medium
63937,low
65964,low
119859,high
59668,low
88395,low
82128,high
62199,low
50636,low
6657,low
71475,low
36007,medium
65948,high
96676,high
103437,low
1866,low
108886,low
31205,low
71115,high
4079,low
99520,low
3358,low
97634,low
13753,low
107967,low
31055,low
1185,low
64561,high
76092,low
102118,low
30617,low
21823,medium
24931,low
9484,low
104789,low
13812,low
98930,low
62269,low
8349,low
8793,low
113058,low
47652,low
38922,low
46782,low
31405,low
54446,low
20343,low
113301,medium
70860,low
43558,high
71362,low
11538,low
13159,low
58019,high
72660,medium
60377,low
28782,high
22950,low
112761,low
79024,medium
7267,high
63143,low
83720,low
91617,low
1536,low
43207,high
109383,low
83421,low
15094,low
1807,medium
22672,low
32710,low
89957,low
82839,low
120335,low
44457,medium
31998,low
99369,high
15139,medium
88354,high
67334,high
118152,low
119356,high
104449,low
44168,high
32759,low
52665,low
33230,medium
119083,low
36805,low
60940,low
8156,low
2286,high
59085,low
49255,low
31954,low
39831,low
89259,low
114274,low
116193,low
16869,high
88492,low
73037,high
34751,medium
54522,low
30106,low
110033,low
2746,low
48565,high
14868,medium
102802,low
106123,low
1836,high
104432,low
120542,medium
5470,medium
13441,low
63869,low
61155,high
63255,low
49005,low
11743,high
88721,low
92731,high
36304,low
116292,high
73415,low
32699,high
66150,medium
7784,low
72543,high
87227,low
42823,low
20085,low
85999,medium
103234,high
27002,low
48663,high
116583,medium
109055,low
53945,low
56280,low
22314,low
51085,high
33728,low
22394,low
37022,low
21492,low
96376,high
43758,low
27688,low
2805,low
106325,high
70870,high
89260,low
2518,low
77893,low
111731,low
119521,low
42662,high
103893,low
102266,low
121708,low
8846,low
76005,low
56400,low
123865,high
20296,low
83822,low
109467,low
61964,low
20504,low
95256,low
92283,low
85824,medium
48754,low
34014,low
78990,low
2822,low
46162,low
105811,low
83957,low
88146,low
30468,low
81805,low
31175,low
92659,high
50927,low
112779,low
70426,low
109903,low
76937,low
46359,low
41808,low
32935,low
43589,low
79556,high
29071,medium
109864,low
669,high
52587,low
119020,low
105236,high
71197,low
63907,low
25424,low
46257,low
21194,low
106203,high
83333,low
2852,high
75375,low
118752,high
113655,medium
4372,low
93163,low
14801,high
35774,medium
116473,low
62676,low
24542,high
59808,low
37623,low
26360,low
121731,low
25933,low
52439,low
14189,low
18729,medium
112816,medium
74550,low
95699,low
119407,low
23771,low
104637,low
120338,low
122227,high
29919,low
87717,low
23443,high
95111,high
79110,low
12808,low
9950,low
103974,low
61076,high
2240,low
105688,high
66867,low
39668,low
70504,low
120808,low
10131,low
83832,low
36549,medium
99256,high
47535,low
46685,low
120541,low
102747,low
35152,low
94693,low
118380,low
61144,low
50780,low
14865,low
2472,low
36120,high
115781,low
103116,low
88844,low
122239,high
115202,medium
75921,high
102762,high
65328,low
105956,low
63677,high
73874,high
7229,high
28260,low
36948,low
41114,low
22802,low
87904,low
104689,medium
23792,low
33535,low
114554,high
33948,low
15680,high
113148,low
21215,low
107681,low
70900,low
62426,low
107039,medium
47087,low
16390,low
49811,low
40817,low
93697,high
88359,low
121104,low
78617,low
105508,low
111817,low
49491,low
105492,low
7654,high
52818,low
21762,low
120352,low
20590,low
99132,medium
84046,low
122911,high
48683,medium
88430,low
22164,low
54577,high
67410,low
82446,low
1831,low
35195,low
78537,low
43142,low
99669,low
10572,low
100811,high
17908,medium
43111,low
101972,low
56452,low
61153,low
122897,low
71426,low
31557,low
94446,low
102416,low
17688,low
93500,low
11135,low
69377,high
38975,low
92997,low
55356,low
8248,high
8710,high
70226,medium
58780,low
96830,low
109905,low
56684,low
116956,high
88476,low
109621,low
113802,low
85888,low
28791,high
45120,medium
90493,low
93117,high
78076,low
95514,high
12991,low
48388,low
19904,low
75565,low
113571,low
82696,low
107155,medium
70331,low
42126,low
51588,high
119823,low
19710,high
113660,low
19566,low
21301,low
28383,low
28031,high
3770,low
63364,low
111829,low
35373,low
91932,low
88095,low
86892,low
53840,low
54169,high
66334,low
93963,medium
64909,low
116875,low
39365,low
72090,low
99712,low
82452,low
62728,low
24632,low
51148,low
72697,high
95688,medium
107405,low
12725,high
18244,high
14838,low
12961,low
120308,high
43679,low
18143,low
60809,low
82374,low
8057,high
87284,low
117719,low
52214,low
122612,low
107099,low
102421,low
24927,medium
38842,low
95097,low
10609,low
52516,low
83193,low
46117,low
42788,low
22073,low
70531,low
65513,low
11685,low
42729,medium
119853,low
50974,low
67111,low
119385,low
19911,low
6032,low
51349,medium
84623,low
3797,low
50874,medium
112013,low
67104,low
121517,low
4923,high
25098,low
35246,low
74619,low
28340,medium
97031,medium
69080,low
120766,high
39742,low
23190,medium
65462,low
120342,low
56185,low
68976,low
91853,low
74865,high
55433,low
65412,medium
96648,low
26416,low
18067,low
59256,low
106227,low
112808,low
94946,medium
1450,low
2047,medium
5091,medium
54328,low
104066,low
51910,low
8980,low
27440,high
41447,low
33324,low
25162,medium
43458,medium
38132,low
37837,low
57169,medium
100286,low
40307,high
19760,low
116960,low
86861,low
55624,low
83537,low
112558,low
73550,low
7728,high
59190,low
84302,medium
112150,high
99338,low
37095,low
44943,low
87671,high
115695,low
89300,low
64698,high
42484,low
16692,low
31476,low
599,low
30052,low
63708,low
96517,medium
44711,low
113945,low
582,low
95826,low
109181,low
66448,medium
118967,low
10266,medium
3075,low
67090,low
118371,low
62795,low
9485,medium
29546,low
34827,medium
18398,low
109565,medium
39046,medium
48221,low
72044,low
102054,low
53679,low
58170,low
76670,high
20121,low
64007,medium
120225,low
48527,medium
100798,low
4006,low
107496,low
95571,low
104608,low
23537,low
37096,low
69087,medium
43076,low
24441,medium
37723,low
119909,low
116438,low
67918,low
90004,low
15768,high
38850,low
49156,low
101333,low
86216,high
48865,high
96592,low
119982,low
77335,low
18013,medium
25572,low
63226,low
70981,high
63087,low
88913,low
101476,low
24761,low
59204,high
55295,low
10816,high
71800,low
27921,low
27569,low
106507,low
27347,low
60039,low
117697,low
89595,low
66692,low
39116,low
34277,medium
28732,low
24123,medium
118910,low
70316,low
95401,high
20350,medium
83805,high
47568,medium
38382,high
90174,low
51011,low
103926,low
85330,low
123326,low
69524,low
31632,low
58476,low
101807,low
13777,high
24954,low
52754,high
57327,low
11496,low
112531,medium
15909,high
100571,low
73603,low
88470,low
5983,low
42779,low
12598,low
96663,high
32076,low
36555,medium
90617,low
92024,high
59038,low
37593,high
73175,medium
121334,low
51184,low
88814,low
34532,high
118792,medium
18126,low
62836,low
112832,low
93272,low
14480,medium
14778,low
57208,low
116896,low
34075,low
114093,high
60215,high
49184,low
96237,low
72068,low
48549,high
12061,low
89075,low
11149,low
108954,low
49233,low
43356,low
52453,medium
30534,low
16766,medium
48769,high
15039,low
38094,low
68243,low
120464,high
83379,low
22850,high
8597,medium
41145,low
45208,low
95425,low
737,low
26061,medium
120036,high
50761,medium
39721,low
21759,low
82507,low
415,low
3021,low
68775,low
32296,low
94890,low
26392,medium
46356,high
93364,medium
71011,low
69,low
48472,low
97379,low
58671,low
9488,low
91818,low
119463,low
105607,low
55276,low
69414,low
12668,low
72609,medium
79200,low
11570,low
33936,high
22557,low
4822,low
83255,low
28588,low
67908,low
99197,high
113397,low
65186,low
103579,low
57129,low
113419,high
45587,medium
107591,high
4933,low
76224,medium
49053,low
6475,low
32222,low
102652,low
54435,high
62306,low
20589,high
77699,low
59069,low
61445,low
55832,low
19885,medium
34372,low
33222,low
107547,high
83011,high
112861,low
47377,medium
73953,low
29822,low
52849,low
10439,medium
104524,low
96650,medium
55554,low
10095,high
54366,low
76178,low
102986,high
76853,low
109037,low
44028,low
66704,high
44868,high
25743,low
30674,low
90545,high
83399,low
72752,low
87852,low
49432,medium
33224,low
84279,low
51523,low
47370,low
114900,low
60743,low
3128,low
69961,low
29172,low
111562,medium
16002,medium
96964,medium
86402,low
12174,low
59405,low
51597,medium
80541,high
88854,low
117548,medium
91242,low
5705,low
49378,low
122515,low
118664,low
99788,low
47464,low
121832,low
101853,low
5348,low
36808,low
50087,medium
33440,low
118163,low
62021,low
79063,low
60165,low
70249,medium
103608,low
72264,medium
114574,low
52978,low
113697,low
8288,low
89685,low
62807,medium
5856,low
116212,low
46251,low
1144,medium
104627,low
100020,low
78575,low
92715,low
120448,low
3222,low
3594,low
115690,medium
39943,high
54140,high
121684,low
48745,high
52672,low
75282,medium
75219,low
16691,high
104700,low
69259,low
13238,low
13063,low
11425,low
42751,low
102437,medium
118315,medium
17853,low
29642,high
107557,low
85085,medium
39889,low
42040,low
90013,low
101647,low
116096,high
116286,medium
34699,high
13148,high
21747,low
113570,low
24302,low
27522,low
48509,low
55190,medium
29581,low
46737,low
23805,low
56209,low
96334,high
35315,high
21185,high
56822,low
52496,high
20476,low
68549,medium
15617,low
92233,low
20299,low
19545,high
91586,low
22656,low
38514,low
58558,high
40112,low
56256,low
73203,high
14036,low
70209,low
109493,low
1412,high
76622,low
64064,low
5725,low
4683,low
44471,low
112179,medium
82789,low
25243,low
100740,low
98225,medium
39093,low
67245,low
11596,low
27587,low
11408,low
120378,low
2830,low
120312,low
94620,low
42435,low
10950,low
78933,low
93307,low
118725,high
118861,low
66859,low
51086,medium
73564,low
79978,low
97151,medium
123384,low
11738,low
72181,high
39096,low
27498,low
34459,low
114312,low
100246,low
123777,medium
121,low
111994,low
69426,low
34125,low
61583,medium
12361,medium
88436,low
118868,low
19259,low
2888,low
64361,low
4816,low
19400,low
103919,low
42278,low
65473,low
120793,low
123605,low
101101,low
107728,high
54447,low
82996,low
84310,low
74377,low
77271,low
47003,medium
117711,low
27709,low
76999,low
107707,low
23812,low
52797,low
37301,high
47911,medium
7703,low
103754,high
4656,low
77481,low
121406,high
56216,low
5403,low
100149,low
65124,medium
112523,low
101736,low
105526,medium
29420,low
115134,low
3856,low
46589,medium
52195,low
105012,low
63507,medium
292,low
511,medium
77190,high
84428,low
34268,low
103620,low
83742,low
73752,high
33764,medium
5229,low
8098,high
6255,low
53766,low
115383,high
4476,low
88969,low
56094,low
103777,low
95766,low
84401,low
21514,medium
45282,low
113466,low
11469,medium
64212,low
25253,medium
109909,low
44188,low
123468,medium
50717,low
63282,low
121810,low
92864,low
58461,low
68784,low
67782,low
101167,low
77549,low
108105,low
12345,medium
110123,low
92805,high
109310,low
25903,high
31060,medium
118198,medium
68065,low
11445,medium
115676,high
25231,high
23973,low
4712,high
42472,low
20180,low
2760,low
114350,low
84388,high
51438,high
106814,low
113573,high
31781,low
23270,low
59854,low
76111,low
1695,low
55932,medium
84819,low
2905,low
47877,low
91804,low
30179,low
25891,low
8861,low
26074,medium
49065,medium
97653,low
120744,medium
32850,medium
70462,low
52435,low
102309,high
107954,medium
117737,high
116266,low
80725,medium
17428,low
26270,low
116717,high
72081,medium
58014,low
1339,high
119788,high
72410,low
29661,low
73895,high
55117,high
40006,low
31637,high
102609,low
8465,low
81700,low
3547,low
101664,low
27502,low
37214,medium
45603,low
72310,low
56657,high
91327,high
89783,medium
99199,low
98064,medium
53925,low
119397,medium
113953,low
95008,high
20130,low
45607,low
17308,low
76602,low
86839,low
89643,low
4235,low
112709,low
66932,low
119031,high
75537,high
80572,medium
81226,medium
106117,low
56205,low
95468,low
47609,low
28328,low
40078,low
51514,medium
15698,low
105249,low
112107,low
95870,medium
56162,medium
105560,low
18837,high
15413,low
36480,low
72816,low
88927,high
94815,medium
63769,medium
72736,low
1532,low
119144,low
120428,medium
84738,low
80816,low
105264,low
74671,low
53866,high
15683,medium
95214,low
75423,low
91865,high
10841,low
113172,medium
119223,low
45353,high
35026,low
103768,high
9551,low
44447,medium
37184,low
102508,low
103309,low
92524,high
120842,low
66527,low
70973,high
109679,low
31961,low
52326,medium
112170,low
106905,high
93129,low
6473,medium
54211,low
105732,low
16256,low
51686,low
96771,low
37621,low
53393,high
38563,low
12900,high
117671,low
5547,low
119071,low
51721,low
95875,high
23436,low
34055,high
22683,low
95199,low
33049,low
117898,low
102786,high
73762,low
20175,medium
19866,high
105168,high
47200,high
82015,medium
61063,medium
9337,high
28821,low
83368,low
76271,medium
96662,low
27601,low
94325,medium
105153,low
114629,high
14587,medium
19460,medium
75310,medium
87495,low
84252,medium
29726,low
8473,medium
111277,low
72381,low
39494,low
16887,low
59530,low
98364,high
104196,low
4542,low
53889,low
24310,medium
10559,low
58100,low
19925,low
36317,low
69018,high
109307,low
35395,low
56445,low
64512,high
97313,low
18512,high
88044,low
5266,low
45539,low
108820,low
100902,medium
43988,low
26362,low
2528,low
35721,low
86177,low
60581,low
95325,low
82918,low
32023,low
30786,low
53804,low
70085,high
5257,low
93803,low
92902,medium
33134,low
122417,medium
4231,medium
95724,low
110918,low
8064,low
111353,low
93369,low
17653,low
117250,low
27221,high
42337,low
76589,high
6946,low
112461,low
20499,low
107289,low
45041,low
88112,low
15487,low
91402,low
96601,low
114689,low
14894,low
65022,high
2990,low
344,high
61547,medium
89272,low
113727,medium
30903,high
106707,high
53266,medium
116798,low
84326,low
45025,low
85680,low
35981,low
53938,low
92206,low
37858,low
84569,medium
60844,medium
1064,high
7058,medium
104416,medium
18982,high
21171,low
61405,low
85004,low
79003,medium
104796,low
90858,low
110549,low
37443,low
60778,high
86647,low
26942,low
59434,low
20773,low
110878,low
29820,low
109709,low
11083,high
107759,high
110902,low
87953,low
13129,low
64248,high
7272,high
5553,medium
58937,low
58192,low
37876,low
99225,low
63632,low
92157,high
112989,low
35337,low
77829,high
27108,low
46742,low
89538,low
65697,low
77928,medium
34893,low
67259,low
35848,low
64784,low
95161,low
115714,medium
95779,low
82858,low
69423,low
41115,low
81398,low
36106,low
50795,low
12258,low
63294,high
54926,low
68161,low
17440,high
93415,low
111891,low
123284,low
58560,low
32821,low
60648,low
47942,low
35855,low
112260,low
102462,low
14393,low
103868,high
93113,high
27018,high
123966,low
24078,low
38883,low
60091,low
38223,high
73835,low
97781,medium
40459,low
111849,medium
81912,low
113268,low
26240,low
115758,low
34037,low
98761,low
123923,low
8154,low
79075,low
43564,low
85252,low
96687,low
2470,low
121960,low
7812,medium
106494,medium
71518,low
93641,low
93656,low
87487,low
117887,low
41441,high
910,low
54652,low
111190,medium
3193,low
43976,high
95968,low
91981,low
34141,low
121877,low
53108,low
47063,medium
116863,medium
47728,medium
38311,low
41952,low
29675,low
71033,high
79205,low
67730,low
20051,low
115601,low
32098,low
64665,high
33453,low
74919,low
98183,high
20916,medium
25609,low
74424,low
30788,low
23935,low
87442,low
23923,low
92882,medium
45468,low
99773,low
110833,medium
13298,low
23698,low
22036,high
82713,low
3342,low
21584,low
105783,low
121115,medium
37657,low
32373,medium
4880,low
108868,low
116527,low
123199,low
117200,low
38508,low
59066,low
89301,low
39987,low
1379,low
119191,low
115467,low
109489,low
113265,low
108647,low
113085,low
96616,low
74231,low
40842,low
7601,low
27548,medium
11063,low
15803,low
120048,medium
118727,low
86433,low
93678,high
26528,low
38397,low
5379,medium
119929,low
77690,low
99704,low
111357,medium
83309,low
309,medium
50542,low
5500,medium
77611,low
72499,high
73228,low
51552,low
97055,low
14336,low
55158,low
43650,low
92560,low
3360,low
117001,low
45644,low
101373,low
115982,low
58454,low
100899,high
123120,low
82889,low
28398,low
118138,low
118796,low
6923,low
2806,low
24141,low
111551,low
80876,low
9713,high
63324,low
75153,medium
11545,low
100356,low
120680,low
80656,low
13871,low
86070,high
38299,low
83744,low
61886,low
57226,low
104580,high
93062,high
64330,medium
81592,low
48809,low
97696,medium
121502,low
85949,low
12175,high
68346,low
71678,low
73262,low
35264,high
93118,low
97740,low
51007,high
35690,low
66607,low
19919,high
85101,low
57195,low
90457,low
93254,high
14324,low
117345,high
91760,low
122499,medium
77468,low
2690,low
55590,high
38758,low
92884,high
87875,low
4642,low
30741,low
58850,high
8501,low
9277,low
23307,medium
35487,low
337,low
65800,low
89577,low
93743,low
89286,low
53559,low
47421,low
12480,low
114928,low
106964,low
104328,low
33335,low
51572,low
6574,low
61792,low
9874,low
15703,low
39803,high
78335,low
60388,low
52941,low
83207,low
12996,low
114549,low
19894,low
105633,low
33371,low
115820,low
23301,low
118305,low
82674,high
84406,low
111090,low
8306,high
84972,high
68406,low
107062,low
51025,high
248,low
32151,medium
78961,low
98232,medium
50215,medium
87113,low
51692,low
51351,low
31357,medium
94386,high
115298,low
43077,high
61990,medium
32166,low
49884,low
121862,high
70428,high
20564,low
2044,high
82423,low
38386,medium
94981,low
5537,low
95996,low
3394,low
97845,low
67210,low
31830,medium
74391,low
116191,medium
51985,low
116373,low
111438,low
70321,low
93672,low
40100,low
9261,low
7701,low
25399,low
32297,low
96499,high
47744,low
107549,medium
81651,low
21525,high
21276,low
80758,low
28466,low
101277,low
65388,high
118321,low
73255,low
78390,medium
110369,low
68133,high
36645,medium
6723,high
43683,low
77854,high
81874,low
46318,medium
88978,high
115580,high
54281,low
120502,low
123027,low
68074,medium
44411,low
103189,low
95272,low
37112,medium
81708,high
99025,low
28159,low
94097,high
27008,low
57448,low
13546,low
40835,low
33518,high
78399,high
3591,low
110828,low
89766,low
33841,high
18898,high
114017,high
83620,low
29474,low
58490,high
120631,low
73210,low
68957,high
30403,low
6842,medium
52927,low
64129,low
64678,medium
45236,low
94532,low
80252,high
108714,medium
114620,low
119081,low
21313,low
16940,low
89899,low
27926,low
74945,medium
181,low
44158,low
96575,low
27836,low
43787,medium
118351,low
13139,high
54485,low
57586,high
18717,low
13089,low
123975,low
8928,low
70296,low
78255,medium
63041,low
90581,medium
83414,low
32848,low
100662,medium
80131,low
31631,low
95311,low
111769,low
74594,low
5448,low
89570,low
78408,low
61118,low
530,low
70517,medium
108690,low
37744,high
80074,low
94054,low
54850,low
72085,medium
72854,high
31129,low
64339,low
68682,low
50445,medium
82170,high
24836,medium
10138,low
34955,low
40427,low
92115,low
123920,medium
96653,low
50940,low
2798,low
119450,high
119779,low
54787,low
20972,low
94604,low
115646,high
13789,low
73465,low
99750,low
74058,high
84098,medium
77617,low
99204,low
61904,low
87940,low
50184,low
41154,low
48400,low
42090,low
44156,low
79349,medium
79921,low
113129,medium
18253,medium
97138,low
6830,low
115915,high
46576,low
118143,low
85308,high
56140,medium
105058,high
68471,low
95260,low
41124,medium
111561,low
31106,high
23071,low
120344,high
13896,high
60087,low
29669,medium
99324,low
42700,high
7471,high
26007,medium
106338,low
122987,medium
26065,low
102080,low
77735,low
79514,low
34486,low
68053,low
9268,high
35475,low
94439,low
14386,low
109601,high
59149,low
107975,low
6110,medium
71833,low
23052,low
28981,low
57463,low
10889,low
121561,medium
77975,low
64903,low
35928,low
77407,low
75450,low
36970,low
43484,low
40172,low
74566,low
94581,high
24280,low
113497,low
110559,low
114843,low
109803,low
54125,low
15286,low
10234,low
100583,low
78,low
46364,low
57204,low
82378,low
2338,low
34773,high
59879,low
8547,medium
72569,low
29053,low
36793,low
22101,high
2966,low
1764,low
13977,low
48166,low
66628,low
50466,low
70490,low
109487,low
57224,low
77748,high
79145,medium
65112,low
59510,high
71372,low
51346,low
65937,medium
14785,low
52653,low
110066,low
18037,high
17882,low
123893,low
88475,low
60126,high
92959,low
50510,low
74472,low
50849,low
236,low
99449,low
119022,low
106774,low
39149,low
91276,low
17912,low
50400,low
35885,high
18783,low
2175,low
57945,medium
44075,low
107163,low
81205,low
76413,high
99931,low
77152,low
106590,low
3975,low
120420,low
57844,low
120195,medium
13932,high
57590,low
79605,low
114517,low
5134,low
19886,low
101650,low
123576,low
7464,low
106406,low
83025,low
52360,medium
13385,low
116432,high
115403,low
34768,low
72679,low
2967,low
121821,low
122171,high
8819,low
82555,low
107655,low
71916,medium
96680,high
91838,low
23663,medium
34948,low
4653,low
36370,low
31487,high
21413,low
70592,low
1880,high
110411,low
70492,low
97812,low
44472,low
110231,low
13045,low
85341,low
72344,low
59737,high
95152,low
59349,high
99423,low
12283,medium
2180,low
71756,low
90120,low
28525,low
88771,high
54399,low
15271,low
87788,low
2181,low
476,low
5330,medium
24731,low
93662,low
76626,low
61544,low
9057,low
84375,medium
33395,low
123043,low
66797,low
33882,low
41182,high
16644,low
79219,low
108592,low
62587,high
114486,low
69318,low
25121,low
47908,low
68041,medium
4494,low
64598,low
22025,low
48748,medium
95626,high
16817,low
80134,medium
94120,low
32436,low
53550,low
107905,high
30250,medium
28633,medium
97841,high
71263,low
65283,medium
89373,medium
45698,medium
101678,low
104419,low
47599,low
71646,low
39252,high
118204,low
71515,high
42789,medium
33816,low
116065,low
117633,medium
29722,high
89170,high
106975,low
96229,low
51265,low
62842,low
43755,low
27390,high
370,high
82725,low
35961,low
375,low
102524,low
53404,medium
90103,low
16427,low
27699,low
36795,low
60645,low
20226,low
53455,low
35292,low
28586,low
66968,low
32260,low
83955,medium
72452,low
26221,low
31408,low
14205,low
48645,low
89338,medium
44107,low
82993,high
48163,low
123663,low
99579,low
59613,low
89846,low
90574,low
65756,medium
106374,low
114957,high
118010,low
79386,low
17931,low
39544,high
82009,low
110410,high
105777,low
34521,low
47783,low
97099,medium
10557,high
104006,medium
55805,low
33777,low
77111,medium
4387,low
46230,medium
51512,low
28385,high
77714,low
106409,low
91569,high
25754,low
87027,low
65481,low
62918,low
20774,low
41722,medium
65199,low
53674,low
101908,low
43523,low
64159,high
685,high
64656,low
5131,low
103984,low
28295,medium
29625,low
91899,low
66222,low
25382,low
117994,low
64675,low
104172,low
51269,medium
13084,medium
14407,low
11911,medium
43733,low
34685,low
109103,low
81996,low
3402,high
80443,low
12140,low
93516,low
10932,high
36058,low
39318,high
53548,high
103696,low
61368,low
96144,high
91922,high
90178,low
80907,low
76429,low
494,medium
108511,low
85718,low
115789,high
46691,low
77072,low
54268,medium
100302,high
102149,high
45574,low
71455,medium
5839,low
75464,low
39633,low
91201,low
85100,medium
72104,low
93981,low
108289,high
122023,low
57892,low
34949,low
68566,low
32993,low
108567,low
65121,low
55285,low
538,low
86894,low
108922,low
25994,low
111161,low
39018,low
100814,low
35118,high
30913,low
12965,low
48394,low
89344,low
69666,low
44778,low
23365,high
85463,low
103557,low
97478,low
20649,low
104590,low
63305,low
20696,medium
116538,low
45756,low
45702,low
83219,low
37809,high
96128,low
4,low
78793,low
25265,low
121424,high
18871,low
80216,low
110671,low
46985,low
70458,low
102547,low
109839,low
5609,low
52686,low
117940,low
61978,low
65316,low
28531,low
64311,medium
23046,low
115689,low
88776,low
48826,low
109332,medium
57342,high
104988,low
42570,medium
50263,low
99819,low
41933,medium
92835,low
29574,low
18345,low
5960,low
49639,low
99112,high
111654,low
79144,low
75174,low
54172,medium
121117,low
84395,low
63175,low
61446,low
60925,high
32672,low
121394,high
57235,low
59290,low
8513,low
60136,low
3682,low
123927,low
76561,low
96714,low
68301,high
89420,low
87358,low
85474,low
89250,high
111213,low
122081,low
39736,medium
27578,low
22495,medium
45884,low
9471,low
62776,high
15142,low
88456,medium
94290,low
23205,low
304,medium
29142,low
13300,low
70390,high
73540,low
88831,low
102538,low
123798,low
12508,low
109429,high
54739,low
102447,low
56857,medium
67791,medium
77927,low
68605,high
26137,high
74967,low
110899,low
117211,low
95390,low
92842,low
50975,medium
82043,low
31868,low
103858,low
56960,low
51024,low
109990,low
19573,low
63817,low
97254,high
91349,low
112047,low
37034,medium
103435,medium
119420,low
94834,low
25423,low
121460,high
28842,high
67010,medium
78917,low
105568,low
117990,low
71365,low
21271,low
20302,low
5570,low
80230,low
41670,medium
37151,low
46331,low
28823,high
83811,medium
59986,low
86143,high
49178,high
63257,high
90701,medium
32979,low
587,low
123230,high
1010,low
94467,low
10533,low
46615,medium
73699,low
44880,low
40985,low
112017,low
10585,low
747,low
78643,low
35457,high
9824,low
112966,medium
58643,low
37141,high
2078,low
17701,low
36017,high
21411,low
28972,low
84247,low
20495,low
102882,high
35202,low
104395,low
118702,low
84278,low
117817,low
112480,high
55445,low
71604,low
12602,low
109947,low
81470,high
102589,low
40798,low
92795,low
78145,high
39001,medium
27125,low
118542,low
118141,low
77412,medium
30797,low
35682,low
44138,low
94313,low
31571,high
70980,medium
32954,low
34211,medium
46445,low
93477,low
104894,low
94858,low
41029,low
9811,high
58698,low
15071,low
80061,low
107184,low
82371,high
3064,low
74380,low
23571,low
16464,low
83245,low
47405,low
80507,low
91060,medium
40556,medium
117293,low
84861,low
112167,low
121882,low
103979,low
20168,low
24012,low
85165,low
1060,low
99828,low
3840,low
42035,low
89405,low
39643,high
59776,low
36530,low
117131,low
56050,medium
61033,low
120356,low
48537,medium
91889,medium
66610,low
29076,low
93844,low
107698,low
3996,low
55945,high
74293,low
74544,low
30254,low
44805,low
68350,low
20668,low
110419,low
84811,low
121156,low
78246,low
34478,low
109190,low
76729,low
41771,low
102159,low
3496,low
69409,low
86228,low
9796,low
117453,low
56508,low
65966,low
60455,low
105610,high
30476,medium
33909,low
82946,medium
36169,medium
63510,low
68491,medium
19365,low
16474,low
80537,medium
72975,medium
16455,low
5954,low
73707,medium
103146,low
62293,low
28877,low
123620,low
61860,medium
17376,low
30863,low
37227,low
88873,high
119427,high
98944,low
122098,low
68302,low
24772,low
67717,low
65619,medium
100245,low
106709,low
82650,medium
53183,low
69128,low
41243,low
120644,low
68956,high
43193,low
45159,medium
18177,low
41204,low
85362,medium
47613,low
17093,medium
15529,high
32026,low
83708,high
78151,low
109057,high
63130,low
71537,low
119805,low
107827,high
48503,high
63571,low
18309,high
35955,medium
60697,low
18355,low
90099,low
35861,low
107611,low
6313,low
25907,low
1650,low
101026,medium
53231,low
60956,high
51345,high
25252,low
96417,low
52180,low
88241,medium
109161,medium
27244,medium
22396,low
6595,high
55965,low
30128,medium
84805,high
57493,low
32845,high
1714,high
66004,high
32126,low
8723,low
58221,medium
14452,low
123455,high
87864,low
87729,low
52593,low
24832,low
50138,high
84160,low
15827,low
86071,low
110836,low
100433,medium
102422,high
74853,low
50681,low
