Hotel_name,Review_Title,Review_Text,Rating
gokulam park sabari omr,good busi class hotel,search afford hotel near ottiyambakkam triathlon event organ ctc makemytrip gave good deal love stay easi locat hotel omr road clean peac love food restaur event friend staff thank lot hospit guy keep good work,83.01097762374032
le royal mridien chennai,,cockroach bathroom decent food servic,54.8029421538869
orang inn servic apart manapakkam,jain,locat good staff cooper nice stay enjoy everyth happi breakfast good,86.82906655812081
treebo js five two boutiqu,good hospit servic,clean well maintain servic hospit good complimentari breakfast includ also good meet requir kind also locat prime area conveni travel around pleasant stay,84.67905825338458
treebo grand marena,good hotel stay good rom,stay hotel day good warm welcom front offic room clean wooden floor centralis ac quick respons staff food fantast north indian especi morn breakfast good would come back,71.89465582600157
zama lodg,good experi,good experi stay lodgeveri good room servic,74.29285260932258
jp hotel,class stay koyambedu chennai,class stay famili take food locat wise stay atmospher surround yeah hotel properti worth take chanc guy,75.40004055787419
victoria,good,nice stay give pleasant calm feel wifi network awesom one give best hotel among avail price also give happi environ breakfast,69.92683963613824
itc grand chola,room servic clean,locat hotel good room servic neat clean overal servic hotel good food nice hotel visit hotel famili offici work everyth provid room satisfi hotel stay dont suggest hotel hotel nearbi airport,98.68993698092613
park plaza chennai,nice place stay,excel hotel excel facil locat good well connect railway station airport taxi avail demand even odd hour servic improv need ask towel least three time provid,69.88507725954354
aloft chennai omr expressway,good hospit food,good hospit servic must thank everyon servic stay good food good room servic stay day three day good experi wonder stay aloft,81.57823668569287
raj park chennai,good stay,clean room polit front desk seem overwork singl person handl mani client breakfast good spread servic restaur good good locat chennai easi access area,86.26395132571368
metropark vadapalani,nightmar,worst hotel worst locat room doesnt worth money pay smallest room ever seen hotel would rate hotel total negat chanc,36.67681580756428
benzz park,good hotel bad servic,stay good follow multipl time get room servic even call time get,63.32520865908562
park chennai,good place stay,overal good place stay food good room clean enough space best place visa interview place right opposit case forgot someth visa get quick room,85.9256690845418
fabhotel blossom nagar,locat heart citi,stay busi visit first thing locat apart heart citi nagar easi book procedur thing morn complimentari breakfast qualiti enough improv overal nice stay,70.92359088220465
novotel chennai sipcot,,would recommend other,66.6324780894771
pratap plaza,short comfort stay,central locat smooth check process hassl free short stay locat close kodambakkam train station good food good amount option menu spacious room good prompt servic great breakfast would choos stay back chennai,87.84102060223785
savera,worth money,slow checkin wait min checkin room bathroom clean wait anoth min checkout,39.90459389060103
oyo room vadapalani murugan templ,panasia resid chennai,near airport citi,76.03142200071325
savera,good stay,nice look good better pleas provid facil like mobil charger bed ok clean well rest room good rest hotel compar nice find buffet tiffen nice food also good,80.23238194945722
aloft chennai omr expressway,happi,realli good,81.78630839115877
peac inn,room wellmaintain help staff,spent two night hotel septemb room clean tidi clean bathroom aircon work staff hotel help driver arrang day trip excel nice cool clean come back tramp around street chennai,59.297038926475054
maurya intern,free tiffin advanc,hotel wifi facil bad namesak ever messag sent gone use lesser capac free offer time correct least coffe given want tiffin could given ear,56.092018707434775
radha regent,excel hotel,hotel facil realli goodth buffet breakfast realli tast good varieti,85.88315215358507
king cross resid,valu money,stay day hotel staff friend talk polit complimentari breakfast ok car park limit space room clean mainten nice feel restaur food rate bit high hotel anyway domino restaur near hotel,86.23888663362754
peac inn,nice hotel stay,hotel peac park inn good hotel stay famili locat good hotel room servic good hotel recept good food averag like hotel,71.33014297794583
fabhotel priyadarshini park mount road,hotel good,visit hotel alon offici trip hotel good locat hotel good hotel nearbi railway station appear hotel good check checkout done time hotel overal servic hotel good provid room dirti hotel activ arrang hotel dont suggest hotel,29.437979395539173
turyaa chennai,nice place stay busi,basic travel india come chennai regular usual stay lemon tree honest lemon tree worth money tri new hotel near friend flat quit clean fruit good qualiti servic fast nice hotel full modern fashion comfort,83.63308178814654
raj palac hotel,bad experi,suggest everyon never ever go pic good hotel good room gave room guest hous room like servant quarter bad staff fight custom never ever go hotel,41.91242541609759
glm meridian,good,room comfort spacious amen goodclos biggest shop spot chennai,60.3813272219281
lemon tree chennai,horribl experi,size bed small singl person uncomfort sleep sell bed doubl occup difficult imagin two person fit bed washroom small one bare move around breakfast truli free complimentari food absolut tast total wast money uncomfort night,45.974687675853275
treebo nestlay airport,,overal hotel room good within budget near airport,67.74771491478607
esthel,happi,food servic hotel improv substanti room though clean well maintain littl cramp run hot water avail caus difficulti peopl like like take bath go bed besid nonavail hot water avail ration adequ comfort bath,70.39825805010649
e hotel,good stay,best valu money beast luxuri great interior classi room good access mall transport servic heart lie beauti food great great,98.94962775343151
fabhotel priyadarshini park mount road,good stay reason rate,locat cleanli good far custom servic concern averag recommend travel stay reason rent sinc hotel situat mount road access citi area food okay good quick stay,57.89052709121406
lemon tree chennai,date,date router outsid front room back poor internet food sub standard age heavi usag take toll need major renov keep us chain,62.46977172608027
itc grand chola,convers much,activ avail hotel,86.02848176839096
key hotel kattima,clean modern hotel quiet residenti area,stay week happili surpris servic eager help staff key katti room quit spacious clean daili restaur good qualiti reason price buffet dinner thursday night good buffet breakfast good one suppos star place femal travel found experi quit safe comfort home like,77.5786402749497
